Id,Run1 (ms),Run2 (ms),Run3 (ms),Run4 (ms)
Id_38403,269.9021125752,269.8025704287,270.0018399587,269.8411285893
Id_38404,311.1174200595,311.4824033732,311.7914065603,311.537915184
Id_38405,325.9731070528,326.255571984,326.639278858,326.3228702514
Id_38406,276.4125272786,276.6471664275,276.92016876,276.668954444
Id_38407,230.1898785197,230.0692772241,230.2483443249,230.0861771149
Id_38408,212.1150142721,212.1639310059,212.4506780137,212.1133437937
Id_38409,230.3416211574,230.5411545799,230.7492095135,230.4894051928
Id_38410,291.5145294952,292.0380026833,292.4831228985,291.999240744
Id_38411,293.2319520777,293.7183474427,294.2333542338,293.6964294986
Id_38412,225.3645797638,225.3278258211,225.5441738169,225.2615197107
Id_38413,226.6936202111,226.6256396627,226.8952045267,226.5721323452
Id_38414,273.8213727417,274.0777394325,274.5236661039,274.0304724266
Id_38415,246.1670586268,246.2496316369,246.4320250113,246.1949274376
Id_38416,268.5767889185,268.8761243617,269.1806829429,268.8068760813
Id_38417,270.1595385541,270.4236537848,270.7919466258,270.3697238034
Id_38418,307.3604275095,307.761861095,308.099608732,307.7134195161
Id_38419,238.2783874631,238.112220897,238.3665292355,238.0564167528
Id_38420,287.8039412305,287.9588769196,288.3924153187,287.9097120925
Id_38421,271.105441119,271.0055282774,271.2232996553,270.9534177898
Id_38422,327.4254990959,327.709305079,328.1160148617,327.6671184295
Id_38423,201.8047388133,201.9173433304,202.1225453244,201.880202703
Id_38424,211.4575282026,211.5106263271,211.7645545052,211.4776772342
Id_38425,255.4317326757,255.8117668206,256.2308188581,255.7881899582
Id_38426,245.2181882756,245.6247528004,246.0382151666,245.6094900572
Id_38427,243.4503469362,243.5248855804,243.8644442581,243.5255159352
Id_38428,274.5820788187,274.807203707,275.2758586079,274.7984751399
Id_38429,246.8512175103,246.9053000074,247.1075260204,246.8852014037
Id_38430,258.6480602098,258.6254697096,258.8849239449,258.6116876525
Id_38431,269.3229779776,269.5917947452,269.9182888528,269.5602922794
Id_38432,267.3820647624,267.287862016,267.5343892829,267.2739218424
Id_38433,324.8333416572,325.0757634763,325.592285132,325.0983288649
Id_38434,226.7023561145,226.6183235752,226.784419034,226.5775576737
Id_38435,228.0392509659,227.9235374165,228.1428461351,227.8957934162
Id_38436,275.4455205368,275.6462041304,276.0320558511,275.6301723808
Id_38437,273.4606475967,273.2907216048,273.5943592246,273.2925084067
Id_38438,244.119563564,244.5435409338,244.9086843534,244.5313371701
Id_38439,257.2940433298,257.6266210097,258.1178333858,257.635983974
Id_38440,232.6667218556,232.7957757745,233.086621501,232.8062233686
Id_38441,243.7884326526,243.8488922979,244.1984621391,243.8666878405
Id_38442,274.9632211068,275.1726609345,275.6527245801,275.1832803447
Id_38443,259.0071650405,258.9694853955,259.2394311575,258.9739083956
Id_38444,298.5649047473,298.9819738471,299.3693913171,298.997654549
Id_38445,271.286172457,271.5040305368,271.9057130236,271.5071874581
Id_38446,325.2839836797,325.507828857,326.0377873908,325.5533144632
Id_38447,259.8218081199,259.7603077721,259.9517349447,259.7578851098
Id_38448,272.2360051285,272.0882211269,272.3388336791,272.0933280354
Id_38449,313.8063932665,314.1198437134,314.4887740506,314.1368473444
Id_38450,273.8402388954,273.6541694238,273.9689314752,273.6752124257
Id_38451,315.6546966989,315.9268106361,316.3702394406,315.962267479
Id_38452,258.2819941965,258.6717271035,259.0767773089,258.6587804529
Id_38453,280.457020188,281.0584665595,281.3724343021,281.048301482
Id_38454,216.8076426028,216.8477839266,216.967660988,216.8049238731
Id_38455,276.018754947,276.2886702987,276.6765616722,276.2754689967
Id_38456,299.7107128483,300.1941962691,300.4809991085,300.1840190295
Id_38457,261.5340714973,261.5167645323,261.7602469673,261.5138415367
Id_38458,225.4560418754,225.407132083,225.5651859273,225.3759523559
Id_38459,256.5239737357,256.552672703,256.6647733379,256.5279709488
Id_38460,227.8894236509,227.8409491539,227.939273227,227.7963122533
Id_38461,275.2646821438,275.5463990617,275.7859376667,275.5099452205
Id_38462,330.0514824403,330.3512983937,330.687672026,330.3499358899
Id_38463,274.8914774324,274.7640425878,274.9865371817,274.7614373036
Id_38464,316.8658716762,317.2075068761,317.5447640131,317.2157198647
Id_38465,203.4262994648,203.5482867087,203.7097107169,203.5362568673
Id_38466,217.4105345674,217.4254830743,217.5627229042,217.4131283787
Id_38467,218.692874918,218.6779831338,218.8661550149,218.6782794568
Id_38468,264.1646427798,264.4732704676,264.8166028885,264.4904199308
Id_38469,260.7241215491,260.712203321,260.9156210133,260.7308250091
Id_38470,262.2607663013,262.2129190141,262.4775947397,262.246892463
Id_38471,316.7501640884,317.0837398596,317.5425204084,317.1449171866
Id_38472,226.0828726255,226.0075293186,226.183719489,226.008090839
Id_38473,286.1296540163,286.3002560011,286.7014666297,286.3271811432
Id_38474,258.7529704386,258.7164436118,258.9090284302,258.7429872752
Id_38475,289.2150036564,289.3886581248,289.7161769227,289.3992176357
Id_38476,261.5441441215,261.5083270134,261.6325127156,261.5200998769
Id_38477,204.9109256907,204.9938019186,205.2114366757,205.0080569198
Id_38478,217.7126060637,217.7149068834,217.8608627904,217.717867223
Id_38479,228.1225537575,228.0550481591,228.2499530068,228.0645601593
Id_38480,262.9814790532,263.3094260155,263.6012118066,263.3297214408
Id_38481,277.1697331598,277.3923922065,277.8144424214,277.4376869623
Id_38482,300.9601281773,301.3930719122,301.7164272018,301.4464512207
Id_38483,317.1896267163,317.5052154415,317.9770420392,317.5888058627
Id_38484,286.5267671151,286.6809420514,287.0939181942,286.7280716656
Id_38485,318.1865645403,318.4741024286,318.850117092,318.5495415255
Id_38486,210.9400892901,211.0378556872,211.2899726609,210.9281034333
Id_38487,243.1848579459,243.67307916,244.025934722,243.5550569108
Id_38488,230.4169846254,230.6386927747,230.8635564097,230.5354030026
Id_38489,278.3153946585,278.9273757912,279.3213750398,278.8202513421
Id_38490,291.6098210787,292.1614468194,292.6279297967,292.0574607879
Id_38491,272.306254262,272.6245937167,273.0254193096,272.5008769051
Id_38492,258.015689067,258.0478830656,258.3052377899,257.9402016695
Id_38493,267.0905843686,267.4504570768,267.711490304,267.3063318482
Id_38494,305.660404773,306.1307731829,306.4187821647,305.996494625
Id_38495,307.4608811637,307.8919290072,308.252120928,307.7747620261
Id_38496,235.5702606805,235.4929662444,235.6535785856,235.3577977113
Id_38497,236.9592211151,236.8490692509,237.0648982716,236.7268927141
Id_38498,257.3106224127,257.3544404075,257.4735382466,257.2252993318
Id_38499,325.6148555571,325.9728413455,326.3263427759,325.8392200589
Id_38500,212.1150142721,212.1639310059,212.4506780137,212.1133437937
Id_38501,230.3416211574,230.5411545799,230.7492095135,230.4894051928
Id_38502,222.3484040248,222.3213256888,222.4758373723,222.2499023453
Id_38503,223.6597357849,223.6018995933,223.80856959,223.5430702823
Id_38504,270.1595385541,270.4236537848,270.7919466258,270.3697238034
Id_38505,254.4812290217,254.4991046538,254.6670341506,254.4428625418
Id_38506,266.6412333248,266.5782851522,266.8032738112,266.5268723898
Id_38507,226.0738153662,226.0163108901,226.1642499994,225.9438334238
Id_38508,227.4070199049,227.3180726575,227.518978628,227.2583983388
Id_38509,314.3444799017,314.6703141446,315.0750070893,314.6392452771
Id_38510,329.3537635475,329.5941969806,330.0787483793,329.5709122277
Id_38511,256.9373045504,257.2843823263,257.7648540528,257.2756273563
Id_38512,232.3439967162,232.4863955638,232.7677405562,232.4804619701
Id_38513,280.6412574015,281.1602609228,281.6235200018,281.1709367323
Id_38514,260.5258099462,260.8550137989,261.1920383524,260.8242340068
Id_38515,216.9502159631,216.9264047768,217.1614779334,216.899625955
Id_38516,227.3238765804,227.2292681949,227.5173691014,227.2076110744
Id_38517,274.5820788187,274.807203707,275.2758586079,274.7984751399
Id_38518,222.9666328275,222.9135398357,223.0859368678,222.8733115597
Id_38519,269.3229779776,269.5917947452,269.9182888528,269.5602922794
Id_38520,282.1893971193,282.3845093598,282.7784892024,282.3594490218
Id_38521,283.852069625,284.009498852,284.4708454755,284.0007995903
Id_38522,267.3820647624,267.287862016,267.5343892829,267.2739218424
Id_38523,308.2139697532,308.5806505304,308.9434651308,308.5754794243
Id_38524,256.6925447641,256.645622972,256.893888974,256.639944703
Id_38525,226.7023561145,226.6183235752,226.784419034,226.5775576737
Id_38526,238.9407104899,238.7463100934,239.0200110635,238.723964516
Id_38527,255.7863891822,256.1520542208,256.5817056244,256.146471243
Id_38528,245.5587189953,245.9515419385,246.3751982733,245.9535696076
Id_38529,292.7298907094,293.2044133521,293.6857767838,293.2273659104
Id_38530,259.0071650405,258.9694853955,259.2394311575,258.9739083956
Id_38531,298.5649047473,298.9819738471,299.3693913171,298.997654549
Id_38532,300.3237217647,300.7021368739,301.1606899636,300.7353813923
Id_38533,314.6656668356,314.9656489634,315.5039335562,315.0093105363
Id_38534,308.6416264442,308.990859128,309.3662568503,309.0074116738
Id_38535,287.3111419242,287.4549862766,287.8556712193,287.4498591298
Id_38536,261.3531551747,261.2555650854,261.5079603896,261.2683168405
Id_38537,211.3877142932,211.5234484823,211.6804186951,211.4275333624
Id_38538,230.9057455239,231.1691739,231.2900023928,231.0810395087
Id_38539,292.2278234232,292.832822626,293.1679734893,292.7480802221
Id_38540,280.5487095997,281.1772854956,281.5117590985,281.1043455333
Id_38541,260.439872115,260.8708132235,261.0883568928,260.7624445473
Id_38542,227.2488489617,227.2430387584,227.4270039839,227.1537550019
Id_38543,261.974847971,262.3724384209,262.6513607559,262.2786951564
Id_38544,314.1261051168,314.5665730161,314.9477927702,314.4945428516
Id_38545,222.8930370065,222.9270500032,222.9973241199,222.8204783643
Id_38546,270.8207585376,271.1598481725,271.4261802859,271.0632831513
Id_38547,283.7584667448,284.026695338,284.3579586231,283.9335405552
Id_38548,267.2938739541,267.3040495763,267.4281997983,267.2106102827
Id_38549,226.6275327284,226.6320572764,226.6943437549,226.5238502912
Id_38550,237.4617994496,237.3937729028,237.5027498302,237.2871200896
Id_38551,288.5081869239,288.7426328689,289.0677201356,288.6480996646
Id_38552,271.768967677,271.7433009089,271.858539889,271.6484689269
Id_38553,273.3704593556,273.3072713569,273.48577338,273.2277764849
Id_38554,256.768573411,257.1912016135,257.5349646421,257.1633773259
Id_38555,232.1913534275,232.4021611684,232.5600588434,232.3789882491
Id_38556,282.1095214955,282.6758522288,283.0564053524,282.6820572702
Id_38557,216.8076426028,216.8477839266,216.967660988,216.8049238731
Id_38558,261.8892073402,262.2615378114,262.5213372402,262.226391089
Id_38559,314.0234808596,314.4336945513,314.7919785058,314.4318653613
Id_38560,249.6061058417,249.6660742535,249.852545896,249.6562669385
Id_38561,272.3276419257,272.6052150235,272.9156831661,272.5848387097
Id_38562,270.3651552875,270.2756247624,270.5054085329,270.2729093354
Id_38563,326.5319897906,326.8272418405,327.2480896488,326.8446954036
Id_38564,238.7837519238,238.6598173218,238.806774768,238.6197772856
Id_38565,240.1915795321,240.0340797532,240.23689902,240.007767201
Id_38566,203.4262994648,203.5482867087,203.7097107169,203.5362568673
Id_38567,258.9996872445,259.3603369794,259.7867990835,259.3838588276
Id_38568,234.2097393292,234.3630369811,234.594362348,234.3862974641
Id_38569,227.8061047248,227.7519413181,227.9376607402,227.7454053036
Id_38570,262.6168851609,262.9596673186,263.2407628246,262.9614317584
Id_38571,218.692874918,218.6779831338,218.8661550149,218.6782794568
Id_38572,235.5026519615,235.3842397161,235.5571422056,235.3777514762
Id_38573,284.4536873227,284.6622056941,284.9958865695,284.6724326906
Id_38574,257.2368005797,257.2356631693,257.3682102288,257.2470991919
Id_38575,325.5215132583,325.8225171203,326.1929572265,325.8668124337
Id_38576,330.9678335668,331.2299915768,331.5931948948,331.2752066338
Id_38577,204.9109256907,204.9938019186,205.2114366757,205.0080569198
Id_38578,245.7456812488,245.8168595156,246.114401666,245.8654659012
Id_38579,262.9814790532,263.3094260155,263.6012118066,263.3297214408
Id_38580,225.0696296268,225.0123200717,225.1449692242,225.0156333773
Id_38581,235.8297456618,235.6974597035,235.8798281538,235.7075552904
Id_38582,286.5267671151,286.6809420514,287.0939181942,286.7280716656
Id_38583,327.8928441641,328.1321278583,328.5932056353,328.2188775349
Id_38584,263.4508455725,263.3634380266,263.5591534235,263.4091395156
Id_38585,318.1865645403,318.4741024286,318.850117092,318.5495415255
Id_38586,225.4383218759,225.4231678678,225.6559525073,225.30647872
Id_38587,297.4225846674,297.918525629,298.2911415994,297.8048056388
Id_38588,221.1170613131,221.1415921765,221.260617055,221.0082870152
Id_38589,265.1656996919,265.1647566002,265.3470090839,265.0390085096
Id_38590,305.660404773,306.1307731829,306.4187821647,305.996494625
Id_38591,254.5644563776,254.6067352886,254.793182291,254.493619993
Id_38592,271.5622872576,271.8921308093,272.1465060333,271.7457743177
Id_38593,226.1477885239,226.1119429656,226.2763346402,225.9889280115
Id_38594,273.1625654662,273.4569546808,273.7754568543,273.3256455141
Id_38595,269.6052958495,269.5686120481,269.742999644,269.4409354592
Id_38596,271.1940840947,271.1201123489,271.3576167883,271.0074559501
Id_38597,312.6059533664,313.0027311349,313.3562495944,312.8838020648
Id_38598,327.5324892885,327.8477759798,328.2784033111,327.732425814
Id_38599,222.3484040248,222.3213256888,222.4758373723,222.2499023453
Id_38600,232.9789993308,232.8792437128,233.083995478,232.8109882636
Id_38601,268.5767889185,268.8761243617,269.1806829429,268.8068760813
Id_38602,283.0657750251,283.2556960343,283.693618572,283.2071716079
Id_38603,266.6412333248,266.5782851522,266.8032738112,266.5268723898
Id_38604,327.4254990959,327.709305079,328.1160148617,327.6671184295
Id_38605,314.3444799017,314.6703141446,315.0750070893,314.6392452771
Id_38606,270.9101086672,271.1434279806,271.533951361,271.1275041408
Id_38607,255.1884015445,255.1766493703,255.36501712,255.1561682704
Id_38608,324.8333416572,325.0757634763,325.592285132,325.0983288649
Id_38609,228.0392509659,227.9235374165,228.1428461351,227.8957934162
Id_38610,315.2173540156,315.5074237455,315.9379066521,315.5206450531
Id_38611,226.3050962263,226.2287028004,226.4725210014,226.2099094261
Id_38612,247.1940067821,247.2337859294,247.4459677665,247.2310608782
Id_38613,314.6656668356,314.9656489634,315.5039335562,315.0093105363
Id_38614,223.276388655,223.2102355723,223.3916109317,223.1856686728
Id_38615,233.9511527525,233.8101784127,234.0432398253,233.7910220621
Id_38616,308.6416264442,308.990859128,309.3662568503,309.0074116738
Id_38617,325.2839836797,325.507828857,326.0377873908,325.5533144632
Id_38618,227.0172786137,226.9199283206,227.0951381716,226.8950831011
Id_38619,275.8278570032,276.012773072,276.4099533467,276.0161380033
Id_38620,313.8063932665,314.1198437134,314.4887740506,314.1368473444
Id_38621,261.3531551747,261.2555650854,261.5079603896,261.2683168405
Id_38622,258.5627394104,258.6411346112,258.7821548128,258.550420345
Id_38623,312.2867240251,312.7673615256,313.0747600681,312.6775755026
Id_38624,248.2244886178,248.3418873794,248.4884560955,248.2622297615
Id_38625,234.9266513083,234.858357645,235.0294898197,234.7663601007
Id_38626,283.7584667448,284.026695338,284.3579586231,283.9335405552
Id_38627,273.741606551,274.0854948975,274.2808268729,273.9721215382
Id_38628,238.8618655596,238.7607755553,238.9250973308,238.6673906307
Id_38629,259.3759900348,259.4309581508,259.4932069847,259.3331199896
Id_38630,276.018754947,276.2886702987,276.6765616722,276.2754689967
Id_38631,249.6061058417,249.6660742535,249.852545896,249.6562669385
Id_38632,283.6657320406,283.9066765751,284.2172301819,283.8769344439
Id_38633,272.3276419257,272.6052150235,272.9156831661,272.5848387097
Id_38634,256.5239737357,256.552672703,256.6647733379,256.5279709488
Id_38635,311.6509105347,312.0282665639,312.3726274208,312.0361698431
Id_38636,227.8894236509,227.8409491539,227.939273227,227.7963122533
Id_38637,316.8658716762,317.2075068761,317.5447640131,317.2157198647
Id_38638,276.7855433821,277.0239976251,277.4346316819,277.0497407006
Id_38639,302.3135120276,302.7246116321,303.1068926628,302.7745241189
Id_38640,284.4536873227,284.6622056941,284.9958865695,284.6724326906
Id_38641,273.084213353,273.3307743875,273.6634858014,273.3488045953
Id_38642,258.7529704386,258.7164436118,258.9090284302,258.7429872752
Id_38643,240.8591982782,240.6732654266,240.8954870451,240.6807639694
Id_38644,262.9814790532,263.3094260155,263.6012118066,263.3297214408
